,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1807,"frozenset({'Tri-State Tangerines', 'Special Corn Puffs'})","frozenset({'Horatio Fudge Cookies', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2041,"frozenset({'Tri-State Tangerines', 'Special Corn Puffs'})","frozenset({'Hilltop Conditioning Shampoo', 'Faux Products Extra Moisture Shampoo', 'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1750,"frozenset({'Horatio Fudge Cookies', 'Tri-State Tangerines'})","frozenset({'Faux Products Extra Moisture Shampoo', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1786,"frozenset({'Horatio Fudge Cookies', 'Tri-State Tangerines'})","frozenset({'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1805,"frozenset({'Horatio Fudge Cookies', 'Tri-State Tangerines'})","frozenset({'Special Corn Puffs', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2039,"frozenset({'Horatio Fudge Cookies', 'Tri-State Tangerines'})","frozenset({'Hilltop Conditioning Shampoo', 'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1305,"frozenset({'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1748,"frozenset({'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1767,"frozenset({'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})","frozenset({'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1804,"frozenset({'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2038,"frozenset({'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1286,"frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1749,"frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1768,"frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Special Corn Puffs', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1785,"frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2037,"frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1285,"frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1304,"frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1319,"frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Special Corn Puffs'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1751,"frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})","frozenset({'Faux Products Extra Moisture Shampoo', 'Hilltop Conditioning Shampoo', 'Tri-State Tangerines'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1787,"frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1806,"frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Special Corn Puffs', 'Hilltop Conditioning Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2040,"frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})","frozenset({'Hilltop Conditioning Shampoo', 'Tri-State Tangerines', 'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1260,"frozenset({'Tell Tale Fresh Lima Beans', 'Steady Conditioning Shampoo'})","frozenset({'Plato Columbian Coffee', 'Consolidated Buffered Aspirin'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1261,"frozenset({'Tell Tale Fresh Lima Beans', 'Consolidated Buffered Aspirin'})","frozenset({'Plato Columbian Coffee', 'Steady Conditioning Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1259,"frozenset({'Plato Columbian Coffee', 'Consolidated Buffered Aspirin'})","frozenset({'Tell Tale Fresh Lima Beans', 'Steady Conditioning Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1258,"frozenset({'Plato Columbian Coffee', 'Steady Conditioning Shampoo'})","frozenset({'Tell Tale Fresh Lima Beans', 'Consolidated Buffered Aspirin'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1437,"frozenset({'Fast Corn Chips', 'High Quality Silver Cleaner'})","frozenset({'Dollar Monthly Home Magazine', 'Fabulous Orange Juice'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1436,"frozenset({'Dollar Monthly Home Magazine', 'Fabulous Orange Juice'})","frozenset({'Fast Corn Chips', 'High Quality Silver Cleaner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1025,"frozenset({'Best Choice Salsa Dip', 'Imagine Low Fat French Fries'})","frozenset({'Pleasant Fancy Canned Oysters', 'CDR Hot Chocolate'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1705,"frozenset({'Best Choice Salsa Dip', 'Imagine Low Fat French Fries'})","frozenset({'Pleasant Fancy Canned Oysters', 'Quick Extra Lean Hamburger', 'CDR Hot Chocolate'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1060,"frozenset({'Urban Large Eggs', 'Just Right Chicken Soup'})","frozenset({'Better Canned Tuna in Water', 'Ebony Potatos'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1059,"frozenset({'Better Canned Tuna in Water', 'Ebony Potatos'})","frozenset({'Urban Large Eggs', 'Just Right Chicken Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1027,"frozenset({'Pleasant Fancy Canned Oysters', 'CDR Hot Chocolate'})","frozenset({'Best Choice Salsa Dip', 'Imagine Low Fat French Fries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1039,"frozenset({'Pleasant Fancy Canned Oysters', 'CDR Hot Chocolate'})","frozenset({'Best Choice Salsa Dip', 'Quick Extra Lean Hamburger'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1704,"frozenset({'Pleasant Fancy Canned Oysters', 'CDR Hot Chocolate'})","frozenset({'Best Choice Salsa Dip', 'Quick Extra Lean Hamburger', 'Imagine Low Fat French Fries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1046,"frozenset({'Denny Scissors', 'Nationeel Lemon Cookies'})","frozenset({'Best Choice Salsa Dip', 'Denny 25 Watt Lightbulb'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1045,"frozenset({'Best Choice Salsa Dip', 'Denny 25 Watt Lightbulb'})","frozenset({'Denny Scissors', 'Nationeel Lemon Cookies'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1037,"frozenset({'Best Choice Salsa Dip', 'Quick Extra Lean Hamburger'})","frozenset({'Pleasant Fancy Canned Oysters', 'CDR Hot Chocolate'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1706,"frozenset({'Best Choice Salsa Dip', 'Quick Extra Lean Hamburger'})","frozenset({'Pleasant Fancy Canned Oysters', 'Imagine Low Fat French Fries', 'CDR Hot Chocolate'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
915,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
932,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1227,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1610,"frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
925,"frozenset({'Carlson Sharp Cheddar Cheese', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1609,"frozenset({'Carlson Sharp Cheddar Cheese', 'Pleasant Rice Soup'})","frozenset({'Akron City Map', 'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
923,"frozenset({'Akron City Map', 'Pleasant Rice Soup'})","frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1606,"frozenset({'Akron City Map', 'Pleasant Rice Soup'})","frozenset({'Carlson Sharp Cheddar Cheese', 'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
924,"frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})","frozenset({'Akron City Map', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1225,"frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})","frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1611,"frozenset({'Carlson Sharp Cheddar Cheese', 'PigTail Beef TV Dinner'})","frozenset({'Akron City Map', 'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
922,"frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})","frozenset({'Carlson Sharp Cheddar Cheese', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
930,"frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})","frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1608,"frozenset({'Akron City Map', 'PigTail Beef TV Dinner'})","frozenset({'Carlson Sharp Cheddar Cheese', 'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
913,"frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese'})","frozenset({'Cutting Edge Potato Salad', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1607,"frozenset({'Akron City Map', 'Carlson Sharp Cheddar Cheese'})","frozenset({'Cutting Edge Potato Salad', 'PigTail Beef TV Dinner', 'Pleasant Rice Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
995,"frozenset({'BBB Best Pepper', 'Hilltop Extra Moisture Shampoo'})","frozenset({'BBB Best Corn Oil', 'Imagine Frozen Sausage Pizza'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
996,"frozenset({'BBB Best Corn Oil', 'Imagine Frozen Sausage Pizza'})","frozenset({'BBB Best Pepper', 'Hilltop Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1138,"frozenset({'Colony Bagels', 'Tell Tale Limes'})","frozenset({'Portsmouth Chablis Wine', 'Bird Call 200 MG Acetominifen'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1139,"frozenset({'Portsmouth Chablis Wine', 'Bird Call 200 MG Acetominifen'})","frozenset({'Colony Bagels', 'Tell Tale Limes'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1115,"frozenset({'Sunset Room Freshener', 'Plato Grape Jelly'})","frozenset({'Big Time Orange Popsicles', 'Blue Label Canned Peas'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1114,"frozenset({'Big Time Orange Popsicles', 'Blue Label Canned Peas'})","frozenset({'Sunset Room Freshener', 'Plato Grape Jelly'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1163,"frozenset({'Imagine Frozen Chicken Breast', 'Booker 2% Milk'})","frozenset({'High Quality Scissors', 'Discover Manicotti'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1161,"frozenset({'High Quality Scissors', 'Discover Manicotti'})","frozenset({'Imagine Frozen Chicken Breast', 'Booker 2% Milk'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1150,"frozenset({'Carrington Turkey TV Dinner', 'Walrus Chardonnay Wine'})","frozenset({'Blue Label Canned Tuna in Water', 'Pleasant Noodle Soup'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1148,"frozenset({'Blue Label Canned Tuna in Water', 'Pleasant Noodle Soup'})","frozenset({'Carrington Turkey TV Dinner', 'Walrus Chardonnay Wine'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1095,"frozenset({'PigTail Frozen Sausage Pizza', 'Tell Tale Mushrooms'})","frozenset({'Red Spade Low Fat Bologna', 'Better Large Canned Shrimp'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1722,"frozenset({'PigTail Frozen Sausage Pizza', 'Tell Tale Mushrooms'})","frozenset({'Red Spade Low Fat Bologna', 'Hermanos Squash', 'Better Large Canned Shrimp'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1096,"frozenset({'Red Spade Low Fat Bologna', 'Better Large Canned Shrimp'})","frozenset({'PigTail Frozen Sausage Pizza', 'Tell Tale Mushrooms'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1721,"frozenset({'Red Spade Low Fat Bologna', 'Better Large Canned Shrimp'})","frozenset({'PigTail Frozen Sausage Pizza', 'Tell Tale Mushrooms', 'Hermanos Squash'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1075,"frozenset({'Big Time Frozen Chicken Wings', 'Imagine Fajita French Fries'})","frozenset({'Better Fancy Canned Clams', 'Denny Large Sponge'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1074,"frozenset({'Better Fancy Canned Clams', 'Denny Large Sponge'})","frozenset({'Big Time Frozen Chicken Wings', 'Imagine Fajita French Fries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2033,"frozenset({'Horatio Fudge Cookies', 'Tri-State Tangerines', 'Special Corn Puffs'})","frozenset({'Hilltop Conditioning Shampoo', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1797,"frozenset({'Tri-State Tangerines', 'Special Corn Puffs', 'Hilltop Conditioning Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2030,"frozenset({'Tri-State Tangerines', 'Special Corn Puffs', 'Hilltop Conditioning Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2028,"frozenset({'Horatio Fudge Cookies', 'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})","frozenset({'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1778,"frozenset({'Tri-State Tangerines', 'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2025,"frozenset({'Tri-State Tangerines', 'Special Corn Puffs', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2023,"frozenset({'Horatio Fudge Cookies', 'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Special Corn Puffs', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1783,"frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1802,"frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Hilltop Conditioning Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2035,"frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Cormorant AA-Size Batteries'})","frozenset({'Hilltop Conditioning Shampoo', 'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1739,"frozenset({'Faux Products Extra Moisture Shampoo', 'Hilltop Conditioning Shampoo', 'Tri-State Tangerines'})","frozenset({'Horatio Fudge Cookies', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
2021,"frozenset({'Hilltop Conditioning Shampoo', 'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})","frozenset({'Horatio Fudge Cookies', 'Special Corn Puffs', 'Cormorant AA-Size Batteries'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
1762,"frozenset({'Special Corn Puffs', 'Hilltop Conditioning Shampoo', 'Cormorant AA-Size Batteries'})","frozenset({'Tri-State Tangerines', 'Faux Products Extra Moisture Shampoo'})",0.00010567752503236375,0.00010567752503236375,0.00010567752503236375,1.0,9462.75,0.00010566635729306678,inf
